Order_ID,Order_Date,Ship_Date,Ship Mode,Segment,City,State,Region,Category,Sales
CA-2017-145625,11/9/2017,17/09/2017,Standard Class,Consumer,San Diego,California,West,Office Supplies,7.61
CA-2017-145625,11/9/2017,17/09/2017,Standard Class,Consumer,San Diego,California,West,Technology,3347.37
CA-2017-146941,10/12/2017,13/12/2017,First Class,Consumer,New York City,New York,East,Office Supplies,80.58
CA-2017-146941,10/12/2017,13/12/2017,First Class,Consumer,New York City,New York,East,Office Supplies,361.92
US-2016-159982,28/11/2016,4/12/2016,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,12.132
US-2016-159982,28/11/2016,4/12/2016,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,82.368
US-2016-159982,28/11/2016,4/12/2016,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,53.92
US-2016-159982,28/11/2016,4/12/2016,Standard Class,Corporate,Chicago,Illinois,Central,Technology,647.904
CA-2018-163139,1/12/2018,3/12/2018,Second Class,Consumer,New York City,New York,East,Technology,20.37
CA-2018-163139,1/12/2018,3/12/2018,Second Class,Consumer,New York City,New York,East,Office Supplies,221.55
CA-2018-163139,1/12/2018,3/12/2018,Second Class,Consumer,New York City,New York,East,Office Supplies,17.52
US-2018-155299,8/6/2018,12/6/2018,Standard Class,Corporate,Pasadena,Texas,Central,Office Supplies,1.624
US-2015-106992,19/09/2015,21/09/2015,Second Class,Corporate,Houston,Texas,Central,Technology,3059.982
US-2015-106992,19/09/2015,21/09/2015,Second Class,Corporate,Houston,Texas,Central,Technology,2519.958
CA-2017-125318,6/6/2017,13/06/2017,Standard Class,Consumer,Chicago,Illinois,Central,Technology,328.224
CA-2016-155040,10/11/2016,15/11/2016,Standard Class,Consumer,Brentwood,California,West,Technology,79.9
CA-2018-136826,16/06/2018,20/06/2018,Standard Class,Corporate,Chapel Hill,North Carolina,South,Office Supplies,14.016
CA-2017-111010,22/01/2017,28/01/2017,Standard Class,Consumer,Morristown,New Jersey,East,Office Supplies,7.56
US-2018-145366,9/12/2018,13/12/2018,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,37.208
US-2018-145366,9/12/2018,13/12/2018,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,57.576
CA-2018-163979,28/12/2018,2/1/2019,Second Class,Corporate,San Francisco,California,West,Office Supplies,725.84
CA-2016-155334,30/07/2016,31/07/2016,First Class,Consumer,San Francisco,California,West,Technology,209.93
CA-2016-155334,30/07/2016,31/07/2016,First Class,Consumer,San Francisco,California,West,Furniture,5.28
CA-2016-155334,30/07/2016,31/07/2016,First Class,Consumer,San Francisco,California,West,Office Supplies,10.92
CA-2018-118136,16/09/2018,17/09/2018,First Class,Corporate,Inglewood,California,West,Office Supplies,8.82
CA-2018-118136,16/09/2018,17/09/2018,First Class,Corporate,Inglewood,California,West,Office Supplies,5.98
CA-2018-132976,13/10/2018,17/10/2018,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,11.648
CA-2018-132976,13/10/2018,17/10/2018,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,18.176
CA-2018-132976,13/10/2018,17/10/2018,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,59.712
CA-2018-132976,13/10/2018,17/10/2018,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,24.84
US-2016-161991,26/09/2016,28/09/2016,Second Class,Consumer,Houston,Texas,Central,Office Supplies,2.08
US-2016-161991,26/09/2016,28/09/2016,Second Class,Consumer,Houston,Texas,Central,Technology,1114.4
CA-2016-130890,2/11/2016,6/11/2016,Standard Class,Consumer,Los Angeles,California,West,Furniture,1038.84
CA-2016-130883,26/09/2016,2/10/2016,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,141.76
CA-2016-130883,26/09/2016,2/10/2016,Standard Class,Consumer,Portland,Oregon,West,Technology,239.8
CA-2016-130883,26/09/2016,2/10/2016,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,31.104
CA-2017-112697,18/12/2017,20/12/2017,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,254.058
CA-2017-112697,18/12/2017,20/12/2017,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,194.528
CA-2017-112697,18/12/2017,20/12/2017,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,961.48
CA-2017-110772,20/11/2017,24/11/2017,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,19.096
CA-2017-110772,20/11/2017,24/11/2017,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,18.496
CA-2017-110772,20/11/2017,24/11/2017,Second Class,Home Office,Columbus,Ohio,East,Technology,255.984
CA-2017-110772,20/11/2017,24/11/2017,Second Class,Home Office,Columbus,Ohio,East,Furniture,86.97
CA-2015-111451,26/12/2015,28/12/2015,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,300.416
CA-2015-111451,26/12/2015,28/12/2015,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,230.352
CA-2015-111451,26/12/2015,28/12/2015,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,218.352
CA-2015-111451,26/12/2015,28/12/2015,First Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,78.6
CA-2015-111451,26/12/2015,28/12/2015,First Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,27.552
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,32.4
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,1082.48
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,56.91
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,Corporate,Belleville,New Jersey,East,Furniture,77.6
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,14.28
US-2018-152380,19/11/2018,23/11/2018,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,219.075
CA-2016-144253,4/5/2016,9/5/2016,Second Class,Corporate,New York City,New York,East,Furniture,26.8
CA-2015-130960,30/12/2015,4/1/2016,Standard Class,Corporate,Taylor,Michigan,Central,Office Supplies,9.84
CA-2015-111003,1/6/2015,6/6/2015,Standard Class,Home Office,Lakewood,New Jersey,East,Office Supplies,45.48
CA-2015-111003,1/6/2015,6/6/2015,Standard Class,Home Office,Lakewood,New Jersey,East,Office Supplies,289.2
CA-2018-126774,15/04/2018,17/04/2018,First Class,Consumer,Arlington,Virginia,South,Office Supplies,4.89
CA-2017-142902,12/9/2017,14/09/2017,Second Class,Corporate,Arvada,Colorado,West,Furniture,15.136
CA-2017-142902,12/9/2017,14/09/2017,Second Class,Corporate,Arvada,Colorado,West,Furniture,466.768
CA-2017-142902,12/9/2017,14/09/2017,Second Class,Corporate,Arvada,Colorado,West,Furniture,15.232
CA-2017-142902,12/9/2017,14/09/2017,Second Class,Corporate,Arvada,Colorado,West,Office Supplies,6.264
CA-2015-120887,27/09/2015,3/10/2015,Standard Class,Corporate,Hackensack,New Jersey,East,Furniture,87.54
CA-2015-167850,9/8/2015,16/08/2015,Standard Class,Corporate,Saint Petersburg,Florida,South,Technology,178.384
CA-2015-167850,9/8/2015,16/08/2015,Standard Class,Corporate,Saint Petersburg,Florida,South,Office Supplies,15.552
CA-2015-164259,28/12/2015,30/12/2015,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,99.136
CA-2015-164973,4/11/2015,9/11/2015,Standard Class,Home Office,New York City,New York,East,Furniture,135.882
CA-2015-164973,4/11/2015,9/11/2015,Standard Class,Home Office,New York City,New York,East,Technology,3991.98
CA-2015-164973,4/11/2015,9/11/2015,Standard Class,Home Office,New York City,New York,East,Technology,275.94
CA-2015-164973,4/11/2015,9/11/2015,Standard Class,Home Office,New York City,New York,East,Technology,360
CA-2015-164973,4/11/2015,9/11/2015,Standard Class,Home Office,New York City,New York,East,Office Supplies,43.57
CA-2015-156601,19/09/2015,24/09/2015,Standard Class,Corporate,Long Beach,California,West,Office Supplies,7.16
CA-2017-162138,23/04/2017,27/04/2017,Standard Class,Corporate,Hesperia,California,West,Office Supplies,251.52
CA-2017-162138,23/04/2017,27/04/2017,Standard Class,Corporate,Hesperia,California,West,Technology,99.99
CA-2018-153339,3/11/2018,5/11/2018,Second Class,Corporate,Murfreesboro,Tennessee,South,Furniture,15.992
US-2017-141544,30/08/2017,1/9/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,290.898
US-2017-141544,30/08/2017,1/9/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,54.224
US-2017-141544,30/08/2017,1/9/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,786.744
US-2017-141544,30/08/2017,1/9/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,100.24
US-2017-141544,30/08/2017,1/9/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,37.764
US-2017-150147,25/04/2017,29/04/2017,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,82.8
US-2017-150147,25/04/2017,29/04/2017,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,20.724
US-2017-150147,25/04/2017,29/04/2017,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,4.896
CA-2016-137946,1/9/2016,4/9/2016,Second Class,Consumer,Los Angeles,California,West,Office Supplies,4.752
CA-2016-137946,1/9/2016,4/9/2016,Second Class,Consumer,Los Angeles,California,West,Technology,959.984
CA-2016-137946,1/9/2016,4/9/2016,Second Class,Consumer,Los Angeles,California,West,Office Supplies,14.368
CA-2015-129924,12/7/2015,17/07/2015,Standard Class,Corporate,San Francisco,California,West,Office Supplies,7.712
CA-2015-129924,12/7/2015,17/07/2015,Standard Class,Corporate,San Francisco,California,West,Furniture,698.352
CA-2016-128167,22/06/2016,26/06/2016,Second Class,Consumer,Layton,Utah,West,Office Supplies,4.96
CA-2015-122336,13/04/2015,17/04/2015,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,17.856
CA-2015-122336,13/04/2015,17/04/2015,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,509.97
CA-2015-122336,13/04/2015,17/04/2015,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,30.992
CA-2015-122336,13/04/2015,17/04/2015,Second Class,Corporate,Philadelphia,Pennsylvania,East,Technology,71.928
US-2016-120712,20/12/2016,24/12/2016,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,88.8
CA-2018-169901,15/06/2018,19/06/2018,Standard Class,Consumer,San Francisco,California,West,Technology,47.976
CA-2018-134306,8/7/2018,12/7/2018,Standard Class,Consumer,Lowell,Massachusetts,East,Office Supplies,7.56
CA-2018-134306,8/7/2018,12/7/2018,Standard Class,Consumer,Lowell,Massachusetts,East,Office Supplies,24.56
CA-2018-134306,8/7/2018,12/7/2018,Standard Class,Consumer,Lowell,Massachusetts,East,Office Supplies,12.96
CA-2017-129714,1/9/2017,3/9/2017,First Class,Home Office,New York City,New York,East,Technology,6.79
CA-2017-129714,1/9/2017,3/9/2017,First Class,Home Office,New York City,New York,East,Office Supplies,24.56
CA-2017-129714,1/9/2017,3/9/2017,First Class,Home Office,New York City,New York,East,Office Supplies,3.048
CA-2017-129714,1/9/2017,3/9/2017,First Class,Home Office,New York City,New York,East,Office Supplies,49.12
CA-2017-129714,1/9/2017,3/9/2017,First Class,Home Office,New York City,New York,East,Office Supplies,4355.168
CA-2017-138520,8/4/2017,13/04/2017,Standard Class,Consumer,New York City,New York,East,Furniture,388.704
CA-2017-138520,8/4/2017,13/04/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,8.26
CA-2017-138520,8/4/2017,13/04/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,17.04
CA-2017-138520,8/4/2017,13/04/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,34.4
CA-2017-130001,23/04/2017,28/04/2017,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,36.24
CA-2018-155698,8/3/2018,11/3/2018,First Class,Corporate,Columbus,Georgia,South,Office Supplies,647.84
CA-2018-155698,8/3/2018,11/3/2018,First Class,Corporate,Columbus,Georgia,South,Office Supplies,20.7
CA-2018-144904,25/09/2018,1/10/2018,Standard Class,Consumer,New York City,New York,East,Office Supplies,20.7
CA-2018-144904,25/09/2018,1/10/2018,Standard Class,Consumer,New York City,New York,East,Furniture,488.646
CA-2018-144904,25/09/2018,1/10/2018,Standard Class,Consumer,New York City,New York,East,Office Supplies,5.56
CA-2018-144904,25/09/2018,1/10/2018,Standard Class,Consumer,New York City,New York,East,Furniture,47.12
CA-2015-123344,24/09/2015,29/09/2015,Standard Class,Consumer,San Francisco,California,West,Office Supplies,211.96
CA-2017-155516,21/10/2017,21/10/2017,Same Day,Corporate,Manchester,Connecticut,East,Office Supplies,23.2
CA-2017-155516,21/10/2017,21/10/2017,Same Day,Corporate,Manchester,Connecticut,East,Office Supplies,7.36
CA-2017-155516,21/10/2017,21/10/2017,Same Day,Corporate,Manchester,Connecticut,East,Office Supplies,104.79
CA-2017-155516,21/10/2017,21/10/2017,Same Day,Corporate,Manchester,Connecticut,East,Furniture,1043.92
CA-2018-104745,29/05/2018,4/6/2018,Standard Class,Consumer,Harlingen,Texas,Central,Office Supplies,25.92
CA-2018-104745,29/05/2018,4/6/2018,Standard Class,Consumer,Harlingen,Texas,Central,Office Supplies,53.424
US-2015-119137,23/07/2015,27/07/2015,Standard Class,Consumer,Tucson,Arizona,West,Office Supplies,8.16
US-2015-119137,23/07/2015,27/07/2015,Standard Class,Consumer,Tucson,Arizona,West,Technology,1023.936
US-2015-119137,23/07/2015,27/07/2015,Standard Class,Consumer,Tucson,Arizona,West,Office Supplies,9.24
US-2015-119137,23/07/2015,27/07/2015,Standard Class,Consumer,Tucson,Arizona,West,Technology,479.04
US-2017-134656,28/09/2017,1/10/2017,First Class,Corporate,Quincy,Illinois,Central,Office Supplies,99.136
US-2018-134481,27/08/2018,1/9/2018,Standard Class,Corporate,Franklin,Massachusetts,East,Furniture,1488.424
CA-2016-130792,28/04/2016,5/5/2016,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,8.652
CA-2016-130792,28/04/2016,5/5/2016,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,23.832
CA-2016-130792,28/04/2016,5/5/2016,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,12.176
CA-2017-134775,28/10/2017,29/10/2017,First Class,Corporate,San Francisco,California,West,Office Supplies,50.96
CA-2017-134775,28/10/2017,29/10/2017,First Class,Corporate,San Francisco,California,West,Office Supplies,49.536
CA-2016-125395,26/06/2016,29/06/2016,Second Class,Corporate,Taylor,Michigan,Central,Technology,41.9
US-2016-168935,27/11/2016,2/12/2016,Standard Class,Consumer,Pembroke Pines,Florida,South,Furniture,375.4575
US-2016-168935,27/11/2016,2/12/2016,Standard Class,Consumer,Pembroke Pines,Florida,South,Technology,83.976
CA-2016-122756,3/12/2016,7/12/2016,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,482.34
CA-2016-122756,3/12/2016,7/12/2016,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,2.96
CA-2015-115973,24/11/2015,26/11/2015,First Class,Consumer,Cincinnati,Ohio,East,Office Supplies,2.624
CA-2018-101798,11/12/2018,15/12/2018,Standard Class,Consumer,New York City,New York,East,Office Supplies,23.36
CA-2018-101798,11/12/2018,15/12/2018,Standard Class,Consumer,New York City,New York,East,Technology,39.98
US-2015-135972,21/09/2015,23/09/2015,Second Class,Consumer,Des Moines,Washington,West,Technology,246.384
US-2015-135972,21/09/2015,23/09/2015,Second Class,Consumer,Des Moines,Washington,West,Technology,1799.97
US-2015-134971,7/6/2015,10/6/2015,Second Class,Corporate,Peoria,Illinois,Central,Office Supplies,12.462
CA-2018-102946,30/06/2018,5/7/2018,Standard Class,Home Office,Las Vegas,Nevada,West,Office Supplies,75.792
CA-2018-165603,17/10/2018,19/10/2018,Second Class,Corporate,Warwick,Rhode Island,East,Office Supplies,49.96
CA-2018-165603,17/10/2018,19/10/2018,Second Class,Corporate,Warwick,Rhode Island,East,Office Supplies,12.96
CA-2016-122259,31/10/2016,4/11/2016,Standard Class,Home Office,Jackson,Michigan,Central,Office Supplies,70.12
CA-2017-108987,8/9/2017,10/9/2017,Second Class,Consumer,Houston,Texas,Central,Office Supplies,35.952
CA-2017-108987,8/9/2017,10/9/2017,Second Class,Consumer,Houston,Texas,Central,Furniture,2396.2656
CA-2017-108987,8/9/2017,10/9/2017,Second Class,Consumer,Houston,Texas,Central,Office Supplies,131.136
CA-2017-108987,8/9/2017,10/9/2017,Second Class,Consumer,Houston,Texas,Central,Technology,57.584
CA-2015-113166,24/12/2015,26/12/2015,First Class,Consumer,Miami,Florida,South,Office Supplies,9.568
CA-2015-155208,16/04/2015,20/04/2015,Standard Class,Corporate,Wilmington,North Carolina,South,Office Supplies,39.072
CA-2018-117933,24/12/2018,29/12/2018,Standard Class,Consumer,New York City,New York,East,Office Supplies,35.91
CA-2018-117457,8/12/2018,12/12/2018,Standard Class,Consumer,San Francisco,California,West,Technology,179.95
CA-2018-117457,8/12/2018,12/12/2018,Standard Class,Consumer,San Francisco,California,West,Technology,1199.976
CA-2018-117457,8/12/2018,12/12/2018,Standard Class,Consumer,San Francisco,California,West,Office Supplies,27.15
CA-2018-117457,8/12/2018,12/12/2018,Standard Class,Consumer,San Francisco,California,West,Furniture,1004.024
CA-2018-117457,8/12/2018,12/12/2018,Standard Class,Consumer,San Francisco,California,West,Office Supplies,9.68
CA-2018-117457,8/12/2018,12/12/2018,Standard Class,Consumer,San Francisco,California,West,Office Supplies,28.35
CA-2018-117457,8/12/2018,12/12/2018,Standard Class,Consumer,San Francisco,California,West,Office Supplies,55.98
CA-2018-117457,8/12/2018,12/12/2018,Standard Class,Consumer,San Francisco,California,West,Furniture,1336.829
CA-2018-117457,8/12/2018,12/12/2018,Standard Class,Consumer,San Francisco,California,West,Furniture,113.568
CA-2018-142636,3/11/2018,7/11/2018,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,139.86
CA-2018-142636,3/11/2018,7/11/2018,Standard Class,Corporate,Seattle,Washington,West,Furniture,307.136
CA-2018-122105,24/06/2018,28/06/2018,Standard Class,Consumer,Huntington Beach,California,West,Office Supplies,95.92
CA-2017-148796,14/04/2017,18/04/2017,Standard Class,Consumer,Los Angeles,California,West,Furniture,383.8
CA-2018-154816,6/11/2018,10/11/2018,Standard Class,Corporate,Richmond,Kentucky,South,Office Supplies,5.78
CA-2018-110478,4/3/2018,9/3/2018,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,9.32
CA-2018-110478,4/3/2018,9/3/2018,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,15.25
CA-2015-142048,22/06/2015,25/06/2015,First Class,Consumer,Louisville,Colorado,West,Technology,196.752
